area,pm10,pm25,no2,ozone,aqi_index,historical_pollution_impact,mask_compliance_factor,pollution_risk_probability
Whitefield,61.537028973673095,50.79170812534272,39.7,160.0,62.71779194223902,0.7416271113251165,0.4486492974340314,0.42820467861645584
Whitefield,77.07781738028181,74.88602728870367,75.5,100.0,78.177756129566,0.3396051564669453,0.8544506499442848,0.24108717124472817
Whitefield,76.32088504015846,59.52704715288381,94.9,59.0,71.58708437320107,0.23248994365563014,0.5907742868661586,0.36055996678855584
Whitefield,56.700631389644954,56.51523997845454,82.3,57.0,61.77628540827531,0.4004044378880599,0.5529530839193948,0.31710485412830647
Whitefield,50.67446715294539,43.763337135788625,53.4,73.0,50.687675000199064,0.6721686031013592,0.44191602383411865,0.40408786031974864
Whitefield,42.152380503162874,39.878708201604056,30.2,88.0,43.43719743159049,0.3228982529923746,0.3265943952583611,0.3182691218617587
Whitefield,45.12818001275154,39.656013859146434,21.5,92.0,42.90085954748404,0.2873627979087531,0.8232613915349887,0.192369468856936
Whitefield,47.86837204079867,39.77201639669582,18.4,94.0,43.349318170917925,0.7585363215298033,0.38249650934409307,0.3902970469366181
Whitefield,42.94268646719291,40.09253343572905,16.9,95.0,41.79981931444949,0.6841135125428239,0.6756000284429098,0.3170329831061559
Whitefield,51.55525640363668,46.04165600074438,16.0,93.0,46.38323932138876,0.5846747604638837,0.6414992679232976,0.3030212915032066
Whitefield,48.74146007991157,44.10156973702167,16.7,89.0,44.503065918782134,0.7063280670755303,0.8786036074562276,0.2759424744251077
Whitefield,53.20196664805551,53.4549733782289,17.3,89.0,49.702579345708216,0.4162566015168631,0.4834104787150565,0.2580548330304684
Whitefield,60.12323519209125,48.23784637359403,17.9,96.0,50.51210910706499,0.5538536435364992,0.8910925632706601,0.22633956188728327
Whitefield,57.479151673592604,57.729859789769925,18.6,107.0,54.75568941798575,0.24943181528756478,0.7520639263417757,0.20250026419744233
Whitefield,49.04595483717903,35.814707946793234,17.7,122.0,44.77966962987101,0.6199825494645084,0.41088239795534715,0.2847253989259634
Whitefield,48.29419240517127,46.2146485494625,13.8,142.0,49.93411714133638,0.7581929699161278,0.7986776811254941,0.3229618677514762
Whitefield,37.95930528505167,36.22429363942143,8.4,165.0,44.05750904128408,0.47675122916424006,0.5414891306880141,0.3337398613535119
Whitefield,40.06954546144363,42.06860585620838,4.4,183.0,48.02830598091644,0.3315185383339012,0.8494554364960725,0.2694870570722159
Whitefield,52.30269918245125,41.482411695421135,3.1,191.0,52.003774432903825,0.7959991261357511,0.8591373094685562,0.28906902537364865
Whitefield,51.84239219791428,42.577803343031405,3.2,193.0,52.523838996586846,0.774266297143738,0.6058969779796458,0.3957656117726043
Whitefield,38.90248851879597,39.169993049086216,4.1,193.0,47.45874377527328,0.25938888457366666,0.8519769252087093,0.19537301200466564
Whitefield,49.69115217732301,42.45794904944726,4.5,193.0,52.09052527297581,0.7575900477530666,0.7284901963815662,0.34114467193690173
Whitefield,56.453551852934204,43.710374282712415,5.6,189.0,54.44021526896523,0.66478306340677,0.4413127712158392,0.3507533350053131
Whitefield,53.67255111910653,37.2026487070578,10.8,177.0,50.84282481855507,0.6221053077594318,0.7406566786545115,0.2799279050891288
Whitefield,64.93571300845805,49.5146061958318,25.4,146.0,58.96655638087014,0.30847436611978607,0.633593740529234,0.22215717259530812
Whitefield,62.319788735963044,56.863734694510775,44.1,106.0,60.86143049859322,0.35891150395090476,0.7888564465465131,0.26625585674067725
Whitefield,75.30311642408935,58.413601268031464,54.1,80.0,64.77637543443939,0.644662809055518,0.41339819491255736,0.405321612828136
Whitefield,56.19892190373742,52.81935774249879,47.2,81.0,55.52741966812075,0.6255477759039694,0.5265237617731413,0.3236906607704039
Whitefield,52.16262253556413,43.879443352430904,31.6,97.0,49.22056410164161,0.688480736376597,0.42218116141734857,0.3750333690552924
Whitefield,50.71533187317752,41.82426078778848,19.2,108.0,46.58430387706865,0.564729378401399,0.811517779388794,0.27011821507274536
Whitefield,47.35846403787294,42.638990957878185,14.5,108.0,44.96313559451316,0.7809258133688635,0.34712008869301736,0.3823274340625167
Whitefield,48.53295240637836,41.93614162887279,13.0,105.0,44.43434237346262,0.7845946923212448,0.37689892036013856,0.4183553969719277
Whitefield,45.70337476104054,35.141345480369765,12.7,99.0,40.20755062046007,0.33036528919679387,0.5425583709044208,0.2389169990825776
Whitefield,41.92338216567312,40.89731704856677,13.5,90.0,40.63594146912864,0.6394319073979657,0.7633204804887308,0.23856060841302004
Whitefield,42.94911375486775,41.475876725130504,15.4,79.0,40.455084816512525,0.6615799804192439,0.7924988172982308,0.27246869938038604
Whitefield,47.153224108357314,42.829438140654915,16.8,73.0,41.93774248876916,0.5110919709822346,0.8583120377983418,0.23016020818601954
Whitefield,50.86204699932794,51.89752434828267,17.3,75.0,46.97762383911145,0.7489169937687765,0.4210240965918741,0.4011101292709683
Whitefield,55.955339567989434,54.654600631507215,17.3,83.0,50.408442122999716,0.27040722989783006,0.48490192867582727,0.25897937683521927
Whitefield,44.391975420407704,35.56232732329509,16.1,95.0,40.262523555440346,0.3713984202506817,0.6370153753938631,0.22170414754232828
Whitefield,42.88043573692227,37.068754712407795,12.7,115.0,41.7316326060398,0.6920131263583051,0.3241672738310506,0.29301325918321103
Whitefield,49.21939476460233,39.24179035822511,8.1,139.0,45.98253457267074,0.2306649983081878,0.5475977499383524,0.19654349912523597
Whitefield,46.11128512393712,34.96437155726378,4.6,157.0,44.43913416008665,0.5981305809681978,0.6944269981825522,0.2916649331234968
Whitefield,37.18991356088464,35.922114859905236,3.2,166.0,42.765820012227486,0.4900685396482806,0.8140562458204306,0.19507840028541285
Whitefield,35.47982730993736,30.473706239040993,2.9,169.0,40.313430688597606,0.24977896057295704,0.8664971018959122,0.2273153088093487
Whitefield,35.44872252753693,30.282525422691826,3.5,169.0,40.347626927337814,0.4754331642410696,0.30024613174937204,0.34526376711540674
Whitefield,40.13061248923774,29.02495727186144,3.6,168.0,41.169166655515895,0.4185089439581541,0.8990575478277292,0.16751498071797444
Whitefield,38.71175492610596,22.739971300217476,4.6,164.0,38.02951499791878,0.5570361189004639,0.596293733961498,0.3399185376217604
Whitefield,42.023741754417856,28.160484136032306,9.7,152.0,41.011316180738284,0.7694878918701136,0.6088917420119953,0.4104194623921251
Whitefield,37.737864774581034,29.688588890252078,24.3,125.0,40.55679498847514,0.5278290270524648,0.8411332747645666,0.18776878189001472
Whitefield,51.24863683500626,33.25602462065527,43.0,89.0,46.177000898763986,0.6469106322561848,0.51468796299902,0.3733384119641806
Whitefield,49.173465111666744,35.052125506000664,53.2,66.0,46.012889735900295,0.20021713128393456,0.6359066818795158,0.2246294194620026
Whitefield,43.67729669704503,37.23792683102049,46.8,66.0,43.958359741521704,0.42832727473956295,0.4054923190456284,0.2350095457023625
Whitefield,25.162558213218368,28.894703966088485,31.9,77.0,33.1866490504009,0.3380715389724558,0.831056036312426,0.20355406595429215
Whitefield,34.401717541964814,23.243903157737723,20.3,85.0,32.17807652568453,0.555005049177665,0.7157791432256942,0.17314091147747596
Whitefield,22.659291741655892,20.471240185718663,16.8,84.0,26.74628359678423,0.6152836445354077,0.849526648318985,0.20490536414698876
Whitefield,22.88724209041928,17.093856515332188,16.7,79.0,24.943715233258658,0.3554703948527719,0.6584458410104244,0.1353466888716259
Whitefield,32.97142330753192,26.635383171224618,17.2,75.0,31.485580260749426,0.7310472085579351,0.46937753683416095,0.44481407861421707
Whitefield,28.814498974125353,25.99794304072476,17.9,70.0,29.62352690852751,0.21286625685760263,0.8145581598230001,0.22093198088595756
Whitefield,31.42382482400058,32.026774905656744,19.4,65.0,32.61785740946287,0.7309251023547947,0.6294388626291816,0.23930728742100987
Whitefield,34.126681132911266,30.36199476428591,20.5,64.0,32.88280224558775,0.7395208030849172,0.6826430644632066,0.30416252410449285
Whitefield,46.13770382043025,33.958681817696544,21.4,69.0,38.604783873207694,0.34046233754673805,0.364080254939916,0.2926591146528095
Whitefield,53.297553198489624,31.538225950434416,21.9,78.0,40.78455633972065,0.2875864625307123,0.5867328858098306,0.256201389390328
Whitefield,35.594799973307886,22.458994273481494,20.5,92.0,32.962037701384965,0.6458029374818111,0.6365176643558307,0.2809498296809866
Whitefield,27.373355082974083,19.403592009067665,15.6,114.0,30.49344332851929,0.7376777656158708,0.7133622877391042,0.32684662162130335
Whitefield,35.874101345337586,24.920885500660077,8.8,140.0,36.49058460386531,0.5217053551049545,0.8048739827732581,0.17563862533950944
Whitefield,34.88952746344051,24.530665813429778,3.8,159.0,36.93912456440407,0.5498355227465692,0.8940070321834774,0.24356639767602425
Whitefield,28.045122852834346,19.9635419985267,2.3,166.0,33.458953655260984,0.31751929907898996,0.3467464686688083,0.23662138148870238
Whitefield,34.40196509641123,25.30504519983268,2.6,167.0,37.66260760885644,0.781346995094838,0.45776519900928847,0.3612640502965436
Whitefield,33.840963179665316,29.465734313091627,3.4,165.0,39.118582679136246,0.5832049223121094,0.5040800296935447,0.3753979891963526
Whitefield,49.17241527023779,33.67181285891347,3.4,164.0,45.30044972463672,0.6680264066751144,0.4194510516651334,0.3311037253113442
Whitefield,38.384538367499324,24.587982823431226,3.8,162.0,38.31055463962229,0.758313525179031,0.8096724363168388,0.27548759159432934
Whitefield,36.22864164607195,25.523055762190108,7.2,152.0,37.71781479869763,0.24068793624815865,0.41640059850836425,0.29402049873721775
Whitefield,37.798381948769354,24.20874648836945,17.2,129.0,37.36301317997859,0.27880398916133753,0.8261322820170274,0.12371423619086575
Whitefield,40.0816190564425,34.81589641484336,30.3,99.0,41.910844282870094,0.3983769238453246,0.5423426314530795,0.20207744885888057
Whitefield,44.79238858905377,26.831356150788228,38.0,78.0,39.57025903703142,0.6807716391607379,0.6501920390287314,0.268297710624389
Whitefield,24.664828790212987,23.44003025762391,35.4,75.0,31.355460740113458,0.7396120462599365,0.6927189895916188,0.2947186167877804
Whitefield,32.61122234091439,30.475729301756576,27.6,81.0,35.593658422976944,0.43698963939678326,0.8615649369683378,0.1747848804726567
Whitefield,28.600291332986203,23.768268317644292,21.3,85.0,30.847394726953578,0.2580702544019629,0.3772901886257834,0.18900069219925753
Whitefield,39.99438510239316,24.554726740572562,19.1,82.0,33.840206226946975,0.501511484483639,0.8303412379682915,0.23409434229475012
Whitefield,21.539384121867673,19.115652600555247,18.3,77.0,25.4680762767824,0.6318920522659182,0.8254016347731696,0.3125303987156266
Whitefield,43.58707524299402,25.94942549597672,18.3,71.0,34.21589277128889,0.3992950171785259,0.5505357847219998,0.22990556989332261
Whitefield,35.89652977179011,34.0846343738191,19.0,65.0,34.70281268106467,0.7199698787088737,0.55277994500238,0.27627322151006234
Whitefield,29.806049660628254,32.15855852250591,20.4,59.0,31.785238307190838,0.21652617220470927,0.6302218626813829,0.17914041378851156
Whitefield,32.46398459224121,34.039466083574624,21.4,54.0,33.03498181110221,0.5097485643758548,0.339027282966354,0.30875455027900944
Whitefield,87.16467974278476,77.14816697445777,39.348439578664824,68.78816987394573,71.75717561574606,0.5623289236190514,0.5577774081658878,0.23659581302030697
Whitefield,60.63892552701861,72.15702500328858,33.64122382499763,62.62851985699263,60.04558441011981,0.7928051388266051,0.30351688865839116,0.41380109303546164
Whitefield,97.63477977117397,72.52348603830113,33.440510093256506,60.83735237494963,71.07166560281891,0.24298496455173632,0.676207208017394,0.2863699999011285
Whitefield,93.41753822066599,62.45819557053017,21.533235005270996,29.786869550223614,60.29387365048843,0.35053890816582034,0.7969057252608694,0.20087365882739694
Whitefield,38.71083940128597,43.43300192146459,33.117598697658565,21.416526396328443,37.751624968136184,0.41980629840360634,0.5381456613412424,0.14725903801617657
Whitefield,110.75535818269422,69.53733099799373,47.38779159869783,67.73869728591079,77.29296790233641,0.3004460890549148,0.7905751660001135,0.3427372035853486
Whitefield,53.04395828663959,79.03415132709407,41.22552987438628,41.52890734910415,59.924844726617174,0.3034405805807092,0.6494016366457409,0.29928529032795576
Whitefield,113.14775053333767,61.66354036748832,46.47308029140968,95.76203140586918,77.48056050586547,0.47193546677070336,0.43584613275136763,0.35885310061952447
Whitefield,55.47252613960103,53.666831800364434,54.80063065724972,81.94216404176302,57.26283309765233,0.2911554393392819,0.5646936742781825,0.2489293362672568
Whitefield,123.11326551640714,46.70266134633907,58.677425681165545,48.135562365764635,72.16408556626735,0.2423510264911018,0.4220663685937506,0.2611489676789898
Whitefield,51.9630192669042,36.902842070069696,13.950605021613207,80.9948164222067,41.239645254642454,0.31599284008237166,0.6903249278082298,0.2172636732093375
Whitefield,95.76248299299786,37.41844624843474,18.232330737123572,95.76132098957665,56.91872164365564,0.6794122130280011,0.7924190128627906,0.33006405724686927
Whitefield,107.38404430687962,54.95338347837088,31.087955285482728,24.257001481402483,62.83985788864904,0.20315238651592293,0.5451815319598157,0.16254371493825043
Whitefield,76.40295918859582,32.349575147868435,37.825315646822006,61.645883817169704,49.59036932680749,0.27083779324535784,0.6741348644287707,0.29925016230890483
Whitefield,52.410673286687526,36.924486541418744,38.64802944848692,99.08169682677095,48.130772174948234,0.41353644562861536,0.3970949585706004,0.31498475324483477
Whitefield,81.64620632141111,28.15411691427918,22.06056972598084,66.59074894135371,46.82669750146655,0.20710198599267135,0.6308127138622546,0.18819966727889223
Whitefield,52.346372905283374,51.94377560539224,14.728266556919491,33.956189779244816,42.82269440305029,0.4763811816227718,0.8108181351985135,0.25923242356950543
Whitefield,103.22449994405835,22.456149612819313,14.423529184920339,44.140010308360836,47.24851669616538,0.5053979554902133,0.652036905945795,0.2835341915774095
Whitefield,70.40802194341296,70.48555557134664,40.097278210488994,64.64111796349998,63.800196250010345,0.42234338633749846,0.4951628626261514,0.2829623936363252
Whitefield,102.04994932298777,22.510173500703537,25.6761681547416,48.15659168015104,49.56994699614117,0.5212598801171273,0.6351838022952893,0.2556389656693853
Whitefield,102.66244228952205,33.965114635907135,38.60975074117252,37.53209141411868,55.85993783086584,0.3395551794621955,0.8000157804529981,0.2135481406005454
Whitefield,55.60909030805929,36.3872152264365,54.87206905085515,82.458613443199,50.45788833748332,0.6471022698565019,0.5331700151376029,0.3143962173616831
Whitefield,85.76078103227663,42.9440740777999,22.583795015610235,21.632341821898944,49.58585712611489,0.3440638373725329,0.884608671572348,0.24152845206983334
Whitefield,84.37586357783546,79.61693981460313,51.103094385457034,61.739940616452714,73.55414793792858,0.6997427611231338,0.6005878859569667,0.38997449309656473
Whitefield,119.35132496545883,79.00694340205897,22.93884670522531,37.12299475216884,75.70824366672318,0.5180872101963343,0.35282184655569265,0.5172938287226497
Whitefield,82.0402569545875,69.16093934287731,38.88172882598497,27.756647340495206,62.82846332277369,0.2245466820841777,0.7689291069917294,0.19770939969794457
Whitefield,49.286447674356786,28.452638466260552,48.659378364677096,79.27437254147003,43.826302615893674,0.4722606013791553,0.5379006607210712,0.20733258636834495
Whitefield,60.04731766710121,24.25335743376141,59.73259724392653,49.586601622169994,44.62071788463723,0.4552724932790324,0.3222440666564051,0.2797666725677044
Whitefield,56.91828251166912,61.202672797447455,14.26427002964656,33.44909581406518,47.754317459815546,0.4070697017771863,0.7022344451568581,0.32038648782977364
Whitefield,90.47815151068518,52.54742223219362,21.654081250868447,25.12635372825119,55.00586596908181,0.41642589566295424,0.7589585654783089,0.13733293840142735
Whitefield,105.70701216290054,39.2941683248253,52.74436472594962,88.19156915873043,66.79780083986326,0.48844336660310433,0.7934401204961912,0.22148871635748565
Whitefield,45.23158017789497,36.212596645094195,19.93919728873824,73.73719383247843,39.41607155240166,0.3535177035712058,0.36110067130588275,0.30048257619622565
Whitefield,49.99687399777238,38.37040178894524,13.595450730829057,82.29652404971752,41.29596546604737,0.5799165439993366,0.7992963873038851,0.24293147090914058
Whitefield,63.41742768841535,48.79086901294384,45.516519666732734,42.41704345395438,51.886584190444125,0.438982175485088,0.5633299095707732,0.3439969562874155
Whitefield,51.77435582186038,37.04638355264859,57.675214676713324,96.92008857123648,51.57791196008386,0.24268742155436723,0.8103783034652285,0.19589332218193498
Whitefield,83.81116636084133,34.935888450725514,56.771750419494886,35.76581132126958,54.04863650456854,0.2528214082596002,0.8169333977317925,0.15853596671685183
Whitefield,51.396317610959805,32.85402480295656,24.94661605767696,47.63081018206925,38.312909434212884,0.7273409642250983,0.5629338391315719,0.3048097067244201
Whitefield,57.12072077815109,46.35704436523421,14.98839858215262,47.53539156249286,43.43025285221883,0.4121089284655766,0.7095036179102328,0.2338573149086927
Whitefield,91.24279260974032,36.95694958112969,21.778603913191148,83.4322326338989,54.85456166140209,0.2713194648562217,0.6935791252895906,0.24518469858940867
Whitefield,90.8187497325433,41.070471504418926,40.58593689532909,34.00029600792892,55.19103050138927,0.6822801938781264,0.48195352067784575,0.3416742539994489
Whitefield,54.34747106560469,38.51823961931832,16.06524741140761,93.36893546355238,44.2614801960455,0.6205623233498685,0.569389847785805,0.33882045446402076
Whitefield,39.99997455891324,19.618494778957817,12.578833005724912,86.39854799605926,31.003011680008008,0.2712089609141975,0.5067574998331259,0.19113647545227486
Whitefield,79.91220101142113,64.16134481376126,33.91320851818156,22.132922799651062,58.634132212532265,0.4524289223841101,0.8873455958847525,0.2391831039556889
Whitefield,103.40863702787057,24.05639476508284,44.59548417848507,91.11609101568904,58.67585495166023,0.21637413526779967,0.593003825511058,0.32051702827839323
Whitefield,36.46843463981774,62.582869350895784,55.42989057891311,72.90100204176817,54.34975645226308,0.7919557366570327,0.5337741880945294,0.3600718865468468
Whitefield,75.72050977797309,60.02852248069825,34.42346042579986,69.4014415954759,60.55239817037879,0.7618314146606764,0.34196007312416116,0.4209061416490483
Whitefield,82.94532544476856,33.77776313627329,22.511007980632005,25.138814063922954,45.41078589045858,0.28295460469666533,0.880224161072712,0.14208442256673884
Electronic City,41.30510300293228,41.77154454029784,25.3,47.0,38.86014871699882,0.4352180563610303,0.8486925786239155,0.2251727646020267
Electronic City,54.476324992747074,49.73473555756772,27.1,48.0,46.456791720851214,0.31234450178491635,0.7020328287740469,0.2770618106226059
Electronic City,49.417185290034425,57.818914973835604,29.2,51.0,48.89272157654457,0.4941946538735113,0.6528439593787358,0.18459685273087356
Electronic City,37.91106902433226,44.39345787629034,28.3,63.0,41.09070385781581,0.6218200239459313,0.547705373313115,0.22840354654511336
Electronic City,39.668659538541675,27.126621205657894,21.5,93.0,36.351246343825665,0.5397031107324208,0.7302531742568454,0.3051984013530441
Electronic City,28.14018470239985,26.768362657910178,11.6,133.0,34.769400473884026,0.20230200999970924,0.35110836170707965,0.20137322413107067
Electronic City,36.91278876971571,31.77687398286449,4.4,165.0,41.164586224060514,0.459704293716241,0.5606892599155813,0.33552611260889104
Electronic City,36.78434404732644,33.93183716220633,2.2,181.0,43.148038079080465,0.20719177960015453,0.83459789447846,0.15006618553272577
Electronic City,30.818459950246176,26.098100226985004,2.6,188.0,39.004778075867854,0.2659336607122468,0.3216144002703712,0.25544756276823105
Electronic City,32.26331800990661,22.841831198889658,3.8,191.0,38.67572788252785,0.5195916972814141,0.8341334679929115,0.28938132188838717
Electronic City,34.495346100332206,25.4393840914467,1.6,194.0,40.244357466678345,0.32459794285444105,0.8058512743789228,0.19553115003752067
Electronic City,36.066129709393124,28.54432026362266,0.2,192.0,41.477567018267,0.7895339262690839,0.40293607408173004,0.40555546531280984
Electronic City,24.642922436910375,26.73901090133648,10.8,174.0,37.64848109160771,0.5874314923763879,0.5922671170597228,0.1877399298869366
Electronic City,42.05590418610725,36.582762721915444,47.8,125.0,49.30987634459836,0.22945861092671477,0.843786307979802,0.27511830401474924
Electronic City,59.06383355330985,49.39453428752421,96.8,60.0,62.83696378100264,0.719770923065453,0.5260786819270944,0.41387042781724775
Electronic City,75.7093388153932,61.370549751627635,125.5,17.0,74.06102154526901,0.4691910957947063,0.7297492351830376,0.2524334247280627
Electronic City,78.91778442280746,69.10004092020635,114.9,15.0,75.79535169492479,0.4799092342042929,0.5784125210516851,0.34854153825822987
Electronic City,58.54391728474107,63.02234820513723,84.0,35.0,63.072114467477206,0.6210094268884874,0.8207498566147668,0.3115715925112049
Electronic City,49.54475369873322,42.143357703578054,57.6,53.0,48.54076919105118,0.7556933942999466,0.6192866730667184,0.37961535454088674
Electronic City,39.444072597777236,28.937820851320332,44.5,61.0,38.4083501198613,0.6303817608024984,0.718161325219167,0.21032683745942923
Electronic City,27.05285571424644,28.217620846562717,35.8,67.0,33.26290505289902,0.4623110104164201,0.4581913076418407,0.22322877819214887
Electronic City,46.98401938185135,31.11109206616221,30.0,70.0,39.53964264102029,0.4215022729964656,0.5439967409629681,0.24614627041476664
Electronic City,37.57050470316818,32.99154971081319,27.7,68.0,36.80777129527573,0.7553276740806465,0.6085589384127994,0.2846706600840354
Electronic City,38.916423133386346,34.284844265282345,28.3,63.0,37.348864646128845,0.5585787668101397,0.6433828660337158,0.2699363023115875
Electronic City,45.601287569693824,30.785572016775433,28.4,62.0,37.87461507761832,0.6574715640665373,0.3122887807550822,0.35382040251396274
Electronic City,38.981355477059104,31.702445283911764,27.0,66.0,36.375384756682436,0.7873798354674144,0.5567659912574447,0.33038460816522053
Electronic City,37.63528479386534,34.316118943375926,25.2,74.0,37.45703301550997,0.3692071543891597,0.7711885354362783,0.18600206227138114
Electronic City,36.23894660634888,36.379873428048924,22.1,91.0,38.94363335312424,0.3235859078888659,0.8514150984006219,0.2032654596291943
Electronic City,37.978565005710095,27.01628464938407,16.6,123.0,37.82008336146666,0.4574438242533548,0.80098386239838,0.2588401592253435
Electronic City,21.11100639792777,34.6703865902459,10.0,164.0,38.601456555476695,0.6092958275640421,0.720149681564623,0.2422500661773516
Electronic City,41.355140597707866,35.50855802265832,5.1,195.0,47.12996538837569,0.22643586373825553,0.7937172265289898,0.16444325491855633
Electronic City,39.434120510768196,30.18769813452624,3.3,208.0,45.36531540704095,0.6427190481810754,0.7491349676624595,0.2906117366154788
Electronic City,38.18560906647115,33.30802616509604,3.4,211.0,46.55889318597976,0.38463811336521625,0.5151929093986193,0.18681050848432765
Electronic City,38.3102935040936,29.479110983591774,4.4,212.0,45.364732444664796,0.2347187955194034,0.5751187914338958,0.22022350934699095
Electronic City,38.53047655185058,26.0537587236549,3.6,217.0,44.40064645501714,0.5111596514984558,0.7919080068547972,0.16989681186369934
Electronic City,51.889692864157574,33.859568175505245,3.7,219.0,51.75073512944937,0.24259518386992018,0.7935644356933226,0.19425915318399328
Electronic City,41.34930911828887,30.20514372629667,12.2,205.0,47.42685022600533,0.5308207167849035,0.49825088497853165,0.32232989887258423
Electronic City,49.79286761959975,54.6791254310667,39.7,160.0,60.7495104583066,0.4968436667952623,0.8933528660629155,0.22161314463441842
Electronic City,79.89347717964084,66.29069663177414,75.5,100.0,75.5843218066019,0.5824001620583503,0.817603034941754,0.2883329656118074
Electronic City,66.13486148617439,62.875959275193104,94.9,59.0,69.87084215592957,0.6579303696699972,0.42294145632283003,0.4200490610453262
Electronic City,62.32207013488358,51.22275887028745,82.3,57.0,61.34572458858006,0.5667490857609745,0.7885803092115531,0.31755462351096125
Electronic City,46.72766975439511,48.06704058842887,53.4,73.0,51.22511716169008,0.2197236550840035,0.5998574473815883,0.18652534347976743
Electronic City,43.112816384885,40.021288374312796,30.2,88.0,43.78236026519062,0.5982276769139192,0.35540587500021026,0.27285234226632726
Electronic City,38.73406273367822,37.21185051799558,21.5,92.0,40.0049590273017,0.6786503524161409,0.48656197390295053,0.3296161320017139
Electronic City,43.98584561493727,36.17367038679313,18.4,94.0,40.74522183919843,0.6657013957301081,0.8636779796882761,0.2821653169294205
Electronic City,51.97847425854312,39.129303175318796,16.9,95.0,44.12526354769046,0.639907552493963,0.7653072811684385,0.25714230691233997
Electronic City,48.01272777323676,42.19296671719816,16.0,93.0,43.781005018850294,0.5079875119395848,0.4390363327304525,0.3393138457766743
Electronic City,43.991683756221335,47.63205152933846,16.7,89.0,44.49032573860179,0.20574135758088422,0.3261576801264956,0.16587846128320152
Electronic City,60.55330527971084,47.275763168293686,17.3,89.0,49.43629685123072,0.24668662916123882,0.5616718537167951,0.15316590676382302
Electronic City,51.40021024644601,48.041654532810576,17.9,96.0,47.81672488705804,0.7672294430872129,0.72737946594079,0.35649990362345524
Electronic City,61.92114862136809,60.6247414702264,18.6,107.0,57.24624117450099,0.6588699125635329,0.43225401383679257,0.30960090827331815
Electronic City,49.21990548034073,43.44376113498407,17.7,122.0,47.88347609809585,0.5156008224634859,0.658105650514504,0.2264752918854036
Electronic City,37.10170428950598,36.685313702850166,13.8,142.0,42.76463676799186,0.6149000655370722,0.6784890676478215,0.26875143981957045
Electronic City,43.496088449545105,42.149578957780456,8.4,165.0,48.08865811797571,0.5354217811333877,0.33653386458589585,0.24232272716335332
Electronic City,48.30800868245802,36.72726701936113,4.4,183.0,48.36330941248186,0.7165058216331788,0.7997221757128927,0.31434829282605
Electronic City,43.7423110721735,34.476810077342456,3.1,191.0,46.633417352589035,0.7909873573178781,0.6603982505716093,0.31042737718012636
Electronic City,47.77150584251458,33.20550119986274,3.2,193.0,47.55365223269948,0.4856986137090582,0.5865562500921502,0.2963934852343106
Electronic City,59.10028389426902,41.49458212748313,4.1,193.0,54.447918019273956,0.6980032420176285,0.4625372417292063,0.25586089427261055
Electronic City,57.56549851259615,39.246402736492755,4.5,193.0,53.16821064837595,0.282390884939219,0.8985806298814352,0.227211494619901
Electronic City,50.783842445071535,47.27338753582122,5.6,189.0,54.16450774784995,0.7801469696645096,0.7325126664551627,0.28986973327537224
Electronic City,58.4881531508933,38.64497091980435,10.8,177.0,52.86443431318973,0.7363533965046545,0.4355665817981714,0.4137588429985368
Electronic City,61.215840609969206,58.43139638953616,25.4,146.0,61.41731073880522,0.5361767335592731,0.32894929770545334,0.350406550469364
Electronic City,69.72923851706472,52.04725512704633,44.1,106.0,61.157673605937944,0.6314208260020004,0.5887709052493044,0.3595682822520123
Electronic City,65.13173430043535,58.381814771408415,54.1,80.0,61.712246198693975,0.6546813873224157,0.6707482142978581,0.3015917198762066
Electronic City,63.33271148154216,51.004360639569256,47.2,81.0,56.94155770029035,0.3394776500771295,0.4694017590488818,0.2513297525015195
Electronic City,57.152295505274616,49.18805818542404,31.6,97.0,52.840911925752,0.575437294108446,0.5353191354386614,0.3125597449403694
Electronic City,56.930248649248284,49.01569459279498,19.2,108.0,51.32535243189248,0.6434071620968773,0.844511384844006,0.31890461331355274
Electronic City,39.62199335838606,39.06099046151481,14.5,108.0,41.210994192121746,0.36746622015578945,0.32623988127213743,0.3041431878691925
Electronic City,49.1666444687206,32.90396356565094,13.0,105.0,41.01157876687655,0.7339287195827451,0.449273310345655,0.38135323866018206
Electronic City,45.87166239524723,40.04220558113158,12.7,99.0,42.2183809510268,0.566788764837284,0.47200434167103544,0.19971168981929205
Electronic City,37.17943478248817,44.52697358572893,13.5,90.0,40.66461986903802,0.3268900087829922,0.36796557385848033,0.2353680192146369
Electronic City,48.534846923198714,40.31820618859287,15.4,79.0,41.66773655239676,0.6309417035571917,0.8702293137158692,0.21159647773577878
Electronic City,51.86931462873176,43.05364579134148,16.8,73.0,43.44225270515612,0.7300350873496095,0.6819804120322934,0.2803215612237623
Electronic City,53.59415782261298,52.40698063683984,17.3,75.0,48.00103960151983,0.4577315065422918,0.38091781700963906,0.2671356499897138
Electronic City,48.741481747742,57.421129479757816,17.3,83.0,49.35089631622573,0.25863510154176444,0.5954804487809902,0.2529466045883252
Electronic City,35.730539754216615,30.22469792783304,16.1,95.0,35.5290410973982,0.2818360408988284,0.6350748174646466,0.1980142153488522
Electronic City,37.0225506684541,33.41373032091829,12.7,115.0,38.512257328903544,0.5710883992543137,0.6637278700355811,0.24470353593762326
Electronic City,41.1210923098342,32.09478871902297,8.1,139.0,40.69424318055945,0.27531535296363074,0.6713041265939916,0.23202450992697038
